"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TPV","TPC","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAPG5_B","TRAPG5_N","APG5_MD","APG5_DP","TRAC","TRSAC","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPRE_RA","POPRE_RE","TFG","TMG","RMM","TMM","TMM_P","TMN","TMN_P","TMN_T","TMI"
2015,"MUNICIPIO","2905107",10143,10368,5140,5228,3110,5121,2137,1525,2584,1119,NA,0.546,NA,NA,130,0,117,1,28,36,28,24,9,4,0,0,129,20,24.5,31.5,25.58,7.03,5,22,46,43,0,7,7,8,0,108,0,31,94,41,89,128,2,0,0,1,12,109,4,13,109,4,38,39,40,38.67,1.88,0,60,5,6,52,37,93,81,48,127,0,0,33,0,52,1,22,0,0,2,0,13,126,0,3,1,0,71,59,7,8,0,108,0,4,118,8,3050.5,3250,3507.5,3265.08,476.35,9,99,15,3,126,8.88,0.96,0,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.596,NA,50.3095975232198,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2905156",15982,13639,7054,6585,3291,7521,2827,1576,3614,1395,NA,0.542,NA,NA,153,0,129,1,24,34,41,34,16,3,0,0,152,22,26,31,26.62,6.21,1,19,42,79,0,5,8,1,1,139,0,78,71,67,86,148,2,0,1,0,17,110,8,18,110,8,37,39,40,38.51,2.16,0,15,4,28,76,149,4,95,55,142,5,1,17,30,24,25,19,1,2,2,1,15,149,1,2,1,0,80,73,8,1,1,139,0,14,136,2,2867.5,3165,3415,3096.34,548.5,10,113,9,3,144,9.11,1.1,2,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94,NA,42.3353624792474,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2905206",52531,47515,23419,24096,11425,26247,9843,5652,13163,5281,NA,0.625,NA,NA,769,0,515,3,109,189,191,182,69,23,1,2,764,22,27,32,26.97,6.6,1,65,194,297,29,65,186,56,0,360,0,80,590,349,420,753,15,0,3,1,51,642,30,55,642,30,38,39,40,38.86,1.99,0,171,23,31,496,208,561,396,370,718,33,5,196,87,183,45,117,10,18,12,5,46,763,4,1,1,0,392,377,186,56,0,360,0,45,687,36,2943.75,3260,3545,3229.55,526.55,47,586,70,8,744,9.67,0.81,1,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.201,NA,58.4213325229811,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2905305",18695,17209,8764,8445,5177,8990,3042,2535,4338,1572,NA,0.584,NA,NA,288,0,281,5,87,73,62,45,14,2,0,0,283,19,23,29,23.9,6.31,2,23,124,130,3,4,14,10,1,261,0,74,209,107,181,282,6,0,0,3,35,226,23,38,226,23,38,39,40,38.73,2.29,1,94,17,22,148,116,172,215,73,277,10,0,77,17,100,14,27,2,7,6,0,36,286,2,0,0,0,156,132,14,10,1,262,0,22,247,19,2855,3200,3552.5,3209.59,543.37,22,215,34,8,279,9.03,0.85,4,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.016,NA,66.3900414937759,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2905404",17730,15374,7841,7533,4321,9102,1951,2143,4424,966,NA,0.627,NA,NA,281,0,277,0,59,75,61,57,24,5,0,0,281,21,25,31,25.75,6.42,1,17,86,139,11,21,21,22,2,233,1,126,155,106,175,272,9,0,0,0,9,268,4,9,268,4,39,39,39,39.06,1.17,2,44,23,54,149,278,3,154,127,241,18,17,56,23,82,29,36,10,8,7,17,8,278,1,2,0,0,142,139,22,23,2,233,1,17,244,20,3024,3308,3670,3297.86,562.41,24,205,40,15,263,8.43,1.14,2,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.352,3.855,63.5171790235081,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2905503",13641,12491,6152,6339,3661,6275,2555,1834,3131,1374,NA,0.573,NA,NA,179,0,164,3,38,45,47,28,12,6,0,0,176,20,25,30,25.44,6.91,4,17,75,72,1,6,6,10,0,160,0,94,85,74,105,175,4,0,0,2,19,133,16,21,133,16,38,39,40,38.99,2.48,1,49,10,6,106,64,115,139,40,174,4,0,42,14,65,8,12,1,3,4,0,21,178,0,0,1,0,89,90,6,10,0,160,0,7,158,14,3021.5,3325,3637.5,3327.64,512.18,6,129,24,2,176,9.46,0.73,1,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.217,NA,57.1702331523475,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2905602",33197,31472,15734,15738,9454,15866,6152,4683,8019,3036,NA,0.581,NA,NA,407,0,401,9,102,112,87,70,18,8,1,0,398,19,24,29,24.49,6.67,11,53,152,155,20,15,14,22,0,362,7,229,175,156,251,397,10,0,1,1,35,346,23,37,346,23,38,39,40,39.1,2,8,121,61,45,163,153,254,310,97,401,5,0,83,53,129,52,46,1,2,10,0,29,403,1,2,1,0,223,184,15,22,0,362,7,30,338,38,3002.5,3282,3636,3311.88,565.26,26,304,62,5,401,9.34,0.86,2,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.551,8.938,50.7544581618656,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2905701",286919,242970,120704,122266,62414,147095,33461,30290,74648,17328,NA,0.694,NA,NA,4579,0,4010,31,780,1023,1170,1004,461,105,4,1,4547,21,27,31,26.54,6.62,6,224,1139,2490,197,410,248,388,20,3840,5,1733,2736,1890,2689,4468,107,3,21,42,316,3981,87,382,3981,87,38,39,40,38.83,2.17,12,898,474,509,1936,1876,2703,2583,1986,4382,163,4,1032,567,1193,379,718,54,80,105,4,298,4504,45,23,7,0,2373,2205,248,388,20,3840,5,412,3888,279,2900,3230,3554,3191.75,592.46,397,3452,456,57,4475,9.09,0.9,41,4511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.609,81.561,61.3412281641839,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2905800",36435,35180,17899,17281,11840,17686,5654,5793,8765,2723,NA,0.565,NA,NA,611,0,554,13,157,179,127,96,29,9,1,0,598,19,23,29,24.08,6.51,18,85,240,222,6,26,19,121,1,463,2,416,184,227,384,604,6,0,2,5,56,470,44,63,470,44,38,39,40,38.84,2.4,10,250,66,66,181,358,253,468,142,592,13,2,92,97,173,77,56,6,7,6,2,58,589,1,17,4,0,303,308,19,121,1,463,2,50,517,44,2906.5,3245,3567.5,3215.97,580.21,53,426,74,11,586,8.91,0.82,4,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.832,1.819,69.7090701654307,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2905909",29938,28090,14142,13948,8427,14304,5359,4131,7082,2735,NA,0.557,NA,NA,531,0,498,2,112,161,131,85,35,5,0,0,529,20,24,29,24.79,6,3,113,221,181,3,7,7,0,6,512,0,40,480,195,336,519,8,0,3,3,69,415,37,75,415,37,38,39,40,38.59,2.3,1,179,24,48,260,79,452,272,255,324,3,198,77,5,157,4,26,0,3,4,198,50,526,0,4,1,0,272,259,7,0,6,512,0,29,457,44,3000,3350,3650,3322.27,503.63,21,385,96,3,512,9.78,0.73,0,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65,8.65,74.9788195425021,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2906006",72271,66616,33464,33152,19562,35085,11969,9674,17343,6135,NA,0.586,NA,NA,1161,0,139,25,250,300,292,196,70,27,1,0,1136,20,25,30,25.04,6.5,11,152,345,517,43,71,185,103,3,846,2,272,880,486,675,1107,28,3,4,15,95,751,78,117,751,78,38,39,40,38.81,2.78,0,209,65,66,337,147,1014,765,368,524,43,0,143,17,195,15,31,11,26,28,0,66,1114,1,44,2,0,597,564,185,103,3,846,2,98,973,73,2910,3225,3560,3199.03,566.14,60,708,111,3,206,8.89,0.84,7,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.833,2.961,66.9434353918007,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2906105",10142,9410,4808,4602,2757,4737,1916,1309,2303,990,NA,0.565,NA,NA,130,0,125,0,27,31,27,31,10,4,0,0,130,20,26,31,26.05,6.72,1,33,10,73,0,1,14,4,0,111,0,18,110,53,77,128,2,0,0,2,14,99,14,16,99,14,38,39,40,38.95,2.47,0,33,3,10,81,12,118,88,42,117,10,3,33,8,32,12,16,5,5,2,3,13,128,2,0,0,0,73,57,14,4,0,111,0,9,116,5,2950,3300,3600,3257.68,514.76,8,94,20,0,129,9.05,0.3,0,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.441,3.502,56.4481111593574,NA,NA,NA,NA,NA,NA,NA,NA
